gene,beta,HR (95% CI for HR),wald.test,p.value,Gene Symbol
219818_s_at,-0.5576621427263471,0.5725460313241373 (0.3295082083302079 - 0.994843071273402),-1.9783055142659993,0.04789425142300413,GPATCH1
222231_s_at,0.3039284194337599,1.3551720486351948 (1.002804386243874 - 1.8313554533610612),1.9781914626546404,0.0479071114804401,LRRC59
210713_at,-0.19301216349923653,0.8244719456142363 (0.6809589111716966 - 0.9982305509965365),-1.9781145147436683,0.04791578949475357,ITSN1
210674_s_at,0.22219329165796564,1.248812739621855 (1.0020237283816222 - 1.5563835610566423),1.9779609764645953,0.04793310914829779,PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2
203466_at,-0.5568939271804644,0.5729860390748918 (0.32997087239427664 - 0.9949757037416251),-1.9778531509578745,0.047945275386005785,MPV17
206154_at,0.24164493641542592,1.2733419951682936 (1.0021824403564004 - 1.6178689342057933),1.977807284496289,0.04795045140707647,RLBP1
213749_at,-0.2058329414932771,0.813969045378447 (0.6637549037659944 - 0.9981780971788942),-1.9774833790176014,0.04798701744455149,MASP1
207459_x_at,-0.24245068243421322,0.7847024462389682 (0.6170348489096129 - 0.9979305548488088),-1.9768549736291872,0.048058025632987916,GYPB
208077_at,0.22411407232861033,1.2512137401528933 (1.0018854123096121 - 1.562589697696482),1.9765767449499665,0.048089492942863,C9orf38
203733_at,-0.6254129730991518,0.5350404255852725 (0.28772814260240615 - 0.9949261633612465),-1.9760359332688187,0.04815070758637816,DEXI
212754_s_at,0.5618202327204361,1.7538620336297335 (1.0044762218704795 - 3.062324389600592),1.9756697237871985,0.04819219611571038,MON2
205340_at,-0.5573899143151271,0.572701915837729 (0.3294366249650207 - 0.9956011552723706),-1.97558945774841,0.04820129361079793,ZBTB24
219715_s_at,0.5576733685615923,1.7466040653281827 (1.004314582067675 - 3.037520131132946),1.9752128492444265,0.0482439983542868,TDP1
213206_at,-0.3309641673133219,0.7182309047224497 (0.5171394196553052 - 0.9975175221457062),-1.9747948334518572,0.0482914356047533,GOSR2
220985_s_at,0.3668042494723189,1.4431154008633078 (1.00275711085898 - 2.076855938149258),1.9747871910694632,0.04829230324185487,RNF170
212778_at,0.5749025650560535,1.776957380736144 (1.0042283026448406 - 3.1442825547104496),1.9744551239692756,0.04833001535552346,PACS2
214551_s_at,-0.1715074856921363,0.8423939620945644 (0.7104815550703527 - 0.9987980438184779),-1.9738050955941377,0.04840390922512463,CD7
212687_at,0.5027183355257885,1.653209145313355 (1.003498415140795 - 2.7235722916057106),1.9736748115359737,0.04841873105486823,LIMS1 /// LIMS3 /// LIMS3L
216883_x_at,-0.5895883787010506,0.5545555046183527 (0.30876600362890394 - 0.9960028114757364),-1.9733695011979762,0.04845347976902683,PDE6D
206238_s_at,0.5819508211142436,1.789526073008632 (1.0039286385858077 - 3.1898717128826886),1.9732589796054951,0.0484660638803494,YAF2
201851_at,0.5460138803036325,1.7263578155548662 (1.0036761592691794 - 2.9693953371349027),1.973224797594365,0.04846995643781345,SH3GL1
204595_s_at,0.15795982683776372,1.1711191462031738 (1.0010296533828549 - 1.370109316910613),1.9728170799215299,0.04851640650034797,STC1
206017_at,-0.24653393989621802,0.7815048368938273 (0.6117091036964499 - 0.9984317813774466),-1.972521170349912,0.04855014200474248,KIAA0319
203170_at,-0.21137325725062697,0.8094718692416818 (0.6561249081852054 - 0.9986584854795141),-1.972491122617106,0.04855356873184874,RRP8
216368_s_at,-0.2182666381145939,0.8039110597573609 (0.6471483738259652 - 0.9986473243831442),-1.9721946467950338,0.0485873905499835,COL4A3
213706_at,-0.1768902490054554,0.8378717367333856 (0.7027632453694398 - 0.9989552695624626),-1.9716146127090508,0.0486536177744537,GPD1
205707_at,0.6103768146259925,1.8411250309279956 (1.0032528761099924 - 3.378750722004385),1.9704480345252426,0.04878704506442911,IL17RA
205071_x_at,0.21318495279077818,1.2376135301533584 (1.0011083887184444 - 1.52999142478411),1.9702017618750347,0.048815251715642514,XRCC4
204573_at,-0.285667102445831,0.7515127510666482 (0.5655434231732576 - 0.9986349268228354),-1.9693811907372933,0.048909334032032924,CROT
214124_x_at,-0.3278058768627289,0.7205028724085442 (0.5199194106143834 - 0.9984708755834273),-1.9691565895097674,0.04893511212909459,FGFR1OP
213805_at,0.4866715200716941,1.6268921201919044 (1.0021871738416175 - 2.6410016410375636),1.968802411905144,0.048975785232361124,ABHD5
216060_s_at,0.3827520502089699,1.4663144126386303 (1.0017143096020964 - 2.1463983653840697),1.9687743858445859,0.048979004904645004,DAAM1
218481_at,-0.5657007519780992,0.5679620067754098 (0.3233633435290483 - 0.9975801141212923),-1.9683943468656475,0.049022681845103895,EXOSC5
217879_at,0.6344072654258162,1.8859039696155382 (1.0026482794256761 - 3.547239700694354),1.968169079851012,0.049048586654234054,CDC27
206643_at,0.21977201917134784,1.2457926813618965 (1.0009020678862453 - 1.550600657877002),1.9680382785080675,0.049063633559043626,HAL
200031_s_at,-0.8463557422549179,0.428975383742132 (0.18465149545131732 - 0.9965794179296295),-1.9679310940817003,0.04907596654857344,RPS11 /// SNORD35B
213474_at,-0.31358845045797396,0.7308197348045019 (0.5347021528778808 - 0.9988691496847284),-1.9670615382531658,0.04917611668257363,KCTD7 /// RABGEF1
200678_x_at,0.46836158343144346,1.597374882568523 (1.0016646383187247 - 2.5473660722850577),1.966949050498596,0.04918908485528038,GRN
215053_at,0.20674592187973806,1.229670099818785 (1.0007076786612894 - 1.5110192383165864),1.9666934752905598,0.04921855956027484,SRCAP
222245_s_at,0.403427494727276,1.4969466917159864 (1.0013699350655771 - 2.2377837793708966),1.9666376052512407,0.04922500485420568,FER1L4
200632_s_at,0.21591886137597968,1.241001681746645 (1.000657499270077 - 1.5390732345696765),1.9659485705233488,0.04930455170159062,NDRG1
201264_at,0.40419378014045804,1.498094219741001 (1.001087807050215 - 2.241847593603569),1.9652501893132956,0.04938528760243163,COPE
206024_at,0.15112688328524135,1.163144232280674 (1.0003287841772706 - 1.352459837692771),1.9642365782078355,0.04950266273572883,HPD
219393_s_at,-0.3440070764270131,0.708923911383444 (0.5029140177683981 - 0.9993221393217282),-1.9638350035074559,0.049549229354171505,AKT3
207849_at,-0.1504270722051624,0.8603404704529438 (0.7403669628942564 - 0.999755205453313),-1.9631590840733453,0.04962769196921426,IL2
219480_at,0.24890352115733,1.282618281572813 (1.0003317102620644 - 1.6445641374237894),1.962579052658704,0.04969510669400866,SNAI1
210132_at,0.2577810835731544,1.2940554976078806 (1.0003020305688757 - 1.6740740093637916),1.9622627329124616,0.04973190362100755,EFNA3
219013_at,-0.44785565753450524,0.6389969117652546 (0.40847072164133486 - 0.9996237958128681),-1.961612072513694,0.049807665659575354,GALNT11
212296_at,0.5765352845418995,1.7798610234491707 (1.0003694676886834 - 3.1667352564376614),1.9612205837958598,0.04985329670732734,PSMD14
200834_s_at,-0.5682363767907896,0.5665236925016689 (0.3210294582796323 - 0.9997496674780643),-1.9608279215704536,0.049899099743037204,RPS21
204106_at,0.5805424020467747,1.7870074444242736 (1.0002173258993348 - 3.192701749648723),1.9606978915473512,0.04991427518456436,TESK1
211984_at,0.5437102254871844,1.7223854602825444 (1.000059767431747 - 2.966434377628515),1.9601794511345416,0.04997481939722764,CALM1 /// CALM2 /// CALM3
220036_s_at,0.6744934611906442,1.9630383689694533 (1.0000159355196954 - 3.8534582311867127),1.9600102911916897,0.04999458745465082,LMBR1L
